"","COUNTRY","NAME_1","MAIZ_add_t_l_ph_h_hp","SORG_add_t_l_ph_h_hp","BEAN_add_t_l_ph_h_hp","CHIC_add_t_l_ph_h_hp","LENT_add_t_l_ph_h_hp","WHEA_add_t_l_ph_h_hp","BARL_add_t_l_ph_h_hp","ACOF_add_t_l_ph_h_hp","RCOF_add_t_l_ph_h_hp","PMIL_add_t_l_ph_h_hp","SMIL_add_t_l_ph_h_hp","POTA_add_t_l_ph_h_hp","SWPO_add_t_l_ph_h_hp","CASS_add_t_l_ph_h_hp","COWP_add_t_l_ph_h_hp","PIGE_add_t_l_ph_h_hp","SOYB_add_t_l_ph_h_hp","GROU_add_t_l_ph_h_hp","SUGC_add_t_l_ph_h_hp","COTT_add_t_l_ph_h_hp","COCO_add_t_l_ph_h_hp","TEAS_add_t_l_ph_h_hp","TOBA_add_t_l_ph_h_hp","MAIZ_add_t_l_ph_l_hp","SORG_add_t_l_ph_l_hp","BEAN_add_t_l_ph_l_hp","CHIC_add_t_l_ph_l_hp","LENT_add_t_l_ph_l_hp","WHEA_add_t_l_ph_l_hp","BARL_add_t_l_ph_l_hp","ACOF_add_t_l_ph_l_hp","RCOF_add_t_l_ph_l_hp","PMIL_add_t_l_ph_l_hp","SMIL_add_t_l_ph_l_hp","POTA_add_t_l_ph_l_hp","SWPO_add_t_l_ph_l_hp","CASS_add_t_l_ph_l_hp","COWP_add_t_l_ph_l_hp","PIGE_add_t_l_ph_l_hp","SOYB_add_t_l_ph_l_hp","GROU_add_t_l_ph_l_hp","SUGC_add_t_l_ph_l_hp","COTT_add_t_l_ph_l_hp","COCO_add_t_l_ph_l_hp","TEAS_add_t_l_ph_l_hp","TOBA_add_t_l_ph_l_hp","MAIZ_add_t_h_ph_h_hp","SORG_add_t_h_ph_h_hp","BEAN_add_t_h_ph_h_hp","CHIC_add_t_h_ph_h_hp","LENT_add_t_h_ph_h_hp","WHEA_add_t_h_ph_h_hp","BARL_add_t_h_ph_h_hp","ACOF_add_t_h_ph_h_hp","RCOF_add_t_h_ph_h_hp","PMIL_add_t_h_ph_h_hp","SMIL_add_t_h_ph_h_hp","POTA_add_t_h_ph_h_hp","SWPO_add_t_h_ph_h_hp","CASS_add_t_h_ph_h_hp","COWP_add_t_h_ph_h_hp","PIGE_add_t_h_ph_h_hp","SOYB_add_t_h_ph_h_hp","GROU_add_t_h_ph_h_hp","SUGC_add_t_h_ph_h_hp","COTT_add_t_h_ph_h_hp","COCO_add_t_h_ph_h_hp","TEAS_add_t_h_ph_h_hp","TOBA_add_t_h_ph_h_hp","MAIZ_add_t_h_ph_l_hp","SORG_add_t_h_ph_l_hp","BEAN_add_t_h_ph_l_hp","CHIC_add_t_h_ph_l_hp","LENT_add_t_h_ph_l_hp","WHEA_add_t_h_ph_l_hp","BARL_add_t_h_ph_l_hp","ACOF_add_t_h_ph_l_hp","RCOF_add_t_h_ph_l_hp","PMIL_add_t_h_ph_l_hp","SMIL_add_t_h_ph_l_hp","POTA_add_t_h_ph_l_hp","SWPO_add_t_h_ph_l_hp","CASS_add_t_h_ph_l_hp","COWP_add_t_h_ph_l_hp","PIGE_add_t_h_ph_l_hp","SOYB_add_t_h_ph_l_hp","GROU_add_t_h_ph_l_hp","SUGC_add_t_h_ph_l_hp","COTT_add_t_h_ph_l_hp","COCO_add_t_h_ph_l_hp","TEAS_add_t_h_ph_l_hp","TOBA_add_t_h_ph_l_hp","total","MAIZ_add_t","SORG_add_t","BEAN_add_t","CHIC_add_t","LENT_add_t","WHEA_add_t","BARL_add_t","ACOF_add_t","RCOF_add_t","PMIL_add_t","SMIL_add_t","POTA_add_t","SWPO_add_t","CASS_add_t","COWP_add_t","PIGE_add_t","SOYB_add_t","GROU_add_t","SUGC_add_t","COTT_add_t","COCO_add_t","TEAS_add_t","TOBA_add_t","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"11","Malawi","Lilongwe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1554.53144708953,-34.8979704606863,-92.2231225096709,-21.180003751646,-1.01411584050465,-45.8835111369105,0,Inf,0,0,-8.35295745387444,-4898.29037780494,-208.487261108327,Inf,-25.5488281810506,-154.795718296084,-51.1470060973676,-434.911400654055,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,0,0,Inf,Inf,Inf,NA
"12","Malawi","Machinga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,0,0,0,Inf,0,0
"13","Malawi","Mangochi",19919.7487001238,1149.15711274536,-71.4897560007137,-44.1168663623982,-0.862692981738848,26.4897025620363,0,0,0,0,397.574954595578,49411.0403094065,0,Inf,75.0213050952894,-89.9863479948442,233.640247381189,-168.822039340671,0,Inf,0,0,Inf,48571.1475905321,2692.1671116373,-95.1810581721224,-67.8794068576517,-1.29634631323841,64.3314812462768,0,0,0,0,986.252415622381,165455.104879088,0,Inf,225.612362247462,-129.698636930983,763.049091750041,-227.479881555776,0,Inf,0,0,Inf,Inf,Inf,-125.04813850654,-60.4378792116782,-1.63584120027255,Inf,0,0,0,0,Inf,Inf,0,Inf,Inf,-149.6116312161,Inf,-323.070253947394,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NA
"14","Malawi","Mchinji",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4681.28242501471,-128.396465915845,-128.604172028127,-67.1038009100766,-17.1966737135902,-6.83595497444429,0,0,0,0,-44.9451635877733,-3172.70228472569,-3.63958367953578,Inf,-222.110216817131,-153.72091336904,-76.0856870841108,-1686.43924279477,0,4628.16429641702,0,0,10631.1078498652,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,0,0,Inf,Inf,Inf,NA
"15","Malawi","Mulanje",-206.596737322494,-25.304292423317,-47.351694310812,0,0,-13.8152871577735,0,1.97088542920111,0,-1.69744979943194,0,-4.34696030343069,-253.592268290327,Inf,-3.55955248756437,0,0,-6.74886247181821,0,8.91045922371171,0,Inf,29.2993682906832,Inf,Inf,-23.1409763464716,0,0,Inf,0,Inf,0,Inf,0,Inf,Inf,Inf,Inf,0,0,-4.09065698631315,0,Inf,0,Inf,Inf,0,0,0,0,0,-0.187079811967163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,Inf,0,0,Inf,0,Inf,0,Inf,0,Inf,Inf,Inf,Inf,0,0,Inf,0,Inf,0,Inf,Inf,Inf,Inf,Inf,Inf,0,0,Inf,0,Inf,0,Inf,0,Inf,Inf,Inf,Inf,0,0,Inf,0,Inf,0,Inf,Inf,Inf,Inf,-0.187079811967163,Inf,Inf,NA
"16","Malawi","Mwanza",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,Inf,Inf,0,Inf,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,0,0,0,Inf,0,0
"17","Malawi","Mzimba",-1034.2881234016,-31.5749683608142,-63.7296345022793,-8.47508174503616,-0.325351238207737,-1.20686664575034,0,0,0,0,-8.73507726319498,-1718.56229921386,0,Inf,-5.79560473692492,-38.6643085301536,-20.5225709504831,-69.9031908465681,0,-4.45605014964584,0,0,-30.8255152487072,Inf,Inf,-17.7930987279335,-1.83239756224998,-0.0784571506898124,Inf,0,0,0,0,Inf,Inf,0,Inf,Inf,-7.41708624879203,Inf,-19.2846746609937,0,Inf,0,0,Inf,12319.8061352991,246.082614151424,-422.983807959952,-80.0694242942998,-2.49768584886493,12.5463648119711,0,Inf,0,0,71.1519741607823,4262.02299534004,0,Inf,-2.62844537817914,-309.131252788582,-34.6271686636007,-545.201187678818,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,NA
"18","Malawi","Neno",-4.30232775776707,-0.548719209660966,-0.576718212136971,0,0,-2.3479760315375,0,Inf,0,0,0,-10.7757642645502,-0.566498498495392,Inf,-0.100014822867455,0,0,-1.71202383999571,0,Inf,0,0,Inf,Inf,Inf,614.593934072182,0,0,Inf,0,0,0,Inf,0,Inf,Inf,Inf,Inf,0,0,98.9162469421217,0,Inf,0,0,Inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,0,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,Inf,0,Inf,Inf,NA
"19","Malawi","Nkhata Bay",-61639.5944244686,-8.72535302578259,-39.3556940282068,-4.98713266254593,-0.224645559010188,-0.817887542866673,0,0,0,0,-3.686048683677,-446.446502638277,0,Inf,-3.20882642675577,-24.6331132373191,-10.3065308594647,-25.5670477650761,0,Inf,0,0,Inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inf,55.4425470366573,-118.010912451243,-5.13695191049221,-0.13842073779148,Inf,0,Inf,0,0,12.7270794798903,1897.87265636849,Inf,Inf,2.8300866026959,-17.7275746234098,9.60820958096286,-39.0783839451677,Inf,Inf,0,Inf,Inf,Inf,207.398927316824,Inf,-5.61352089156321,-0.147593084736283,Inf,0,Inf,0,0,65.7070163283138,16688.9621101395,Inf,Inf,23.3647999958235,-17.1852547404886,88.106606003565,-29.3274518608649,0,Inf,0,Inf,Inf,Inf,Inf,254.116121327699,Inf,-15.7376054646014,-0.51065938153795,Inf,0,Inf,0,0,74.7480471245271,18140.3882638697,Inf,Inf,22.9860601717636,-59.5459426012175,87.4082847250632,-93.9728835711088,Inf,Inf,0,Inf,Inf,Inf,0,Inf,Inf,Inf,NA
"20","Malawi","Nkhotakota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,-3395.12200039724,-28.124070079881,-0.058843965921929,Inf,0,0,0,0,Inf,Inf,0,Inf,Inf,-51.5881340871659,Inf,-413.555085478101,Inf,Inf,0,Inf,Inf,Inf,Inf,Inf,Inf,31.407822428041,Inf,0,Inf,0,0,Inf,Inf,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,31.348978462119,Inf,0,Inf,0,0,Inf,Inf,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,Inf,0,0,Inf,Inf,Inf,NA
"21","Malawi","Nsanje",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,Inf,Inf,0,Inf,0,Inf,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,Inf,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,Inf,0,0,0,Inf,0,0
"22","Malawi","Ntcheu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,8008.16274768056,3068.15958599429,50.8135279745024,Inf,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,5072.95562342706,Inf,4975.56731847581,0,Inf,0,0,Inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,0,Inf,0,Inf,0,0
"23","Malawi","Ntchisi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-663.799918778212,0,-217.904683012166,-79.0595648993781,-0.0109738977909303,-0.0200845682704607,0,0,0,0,0,0,0,Inf,-15.5846540942434,-252.768873769479,-74.1091082930948,-240.195916751589,0,0,0,0,807369.38697625,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,Inf,0,0,Inf,Inf,Inf,NA
"24","Malawi","Phalombe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29919640149799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,0,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,0,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,0,0,3.29919640149799,Inf,3.3,0
