"","COUNTRY","NAME_1","NAME_2","MAIZ_add_usd_l_ph_h_hp","SORG_add_usd_l_ph_h_hp","BEAN_add_usd_l_ph_h_hp","CHIC_add_usd_l_ph_h_hp","LENT_add_usd_l_ph_h_hp","WHEA_add_usd_l_ph_h_hp","BARL_add_usd_l_ph_h_hp","ACOF_add_usd_l_ph_h_hp","RCOF_add_usd_l_ph_h_hp","PMIL_add_usd_l_ph_h_hp","SMIL_add_usd_l_ph_h_hp","POTA_add_usd_l_ph_h_hp","SWPO_add_usd_l_ph_h_hp","CASS_add_usd_l_ph_h_hp","COWP_add_usd_l_ph_h_hp","PIGE_add_usd_l_ph_h_hp","SOYB_add_usd_l_ph_h_hp","GROU_add_usd_l_ph_h_hp","SUGC_add_usd_l_ph_h_hp","COTT_add_usd_l_ph_h_hp","COCO_add_usd_l_ph_h_hp","TEAS_add_usd_l_ph_h_hp","TOBA_add_usd_l_ph_h_hp","MAIZ_add_usd_l_ph_l_hp","SORG_add_usd_l_ph_l_hp","BEAN_add_usd_l_ph_l_hp","CHIC_add_usd_l_ph_l_hp","LENT_add_usd_l_ph_l_hp","WHEA_add_usd_l_ph_l_hp","BARL_add_usd_l_ph_l_hp","ACOF_add_usd_l_ph_l_hp","RCOF_add_usd_l_ph_l_hp","PMIL_add_usd_l_ph_l_hp","SMIL_add_usd_l_ph_l_hp","POTA_add_usd_l_ph_l_hp","SWPO_add_usd_l_ph_l_hp","CASS_add_usd_l_ph_l_hp","COWP_add_usd_l_ph_l_hp","PIGE_add_usd_l_ph_l_hp","SOYB_add_usd_l_ph_l_hp","GROU_add_usd_l_ph_l_hp","SUGC_add_usd_l_ph_l_hp","COTT_add_usd_l_ph_l_hp","COCO_add_usd_l_ph_l_hp","TEAS_add_usd_l_ph_l_hp","TOBA_add_usd_l_ph_l_hp","MAIZ_add_usd_h_ph_h_hp","SORG_add_usd_h_ph_h_hp","BEAN_add_usd_h_ph_h_hp","CHIC_add_usd_h_ph_h_hp","LENT_add_usd_h_ph_h_hp","WHEA_add_usd_h_ph_h_hp","BARL_add_usd_h_ph_h_hp","ACOF_add_usd_h_ph_h_hp","RCOF_add_usd_h_ph_h_hp","PMIL_add_usd_h_ph_h_hp","SMIL_add_usd_h_ph_h_hp","POTA_add_usd_h_ph_h_hp","SWPO_add_usd_h_ph_h_hp","CASS_add_usd_h_ph_h_hp","COWP_add_usd_h_ph_h_hp","PIGE_add_usd_h_ph_h_hp","SOYB_add_usd_h_ph_h_hp","GROU_add_usd_h_ph_h_hp","SUGC_add_usd_h_ph_h_hp","COTT_add_usd_h_ph_h_hp","COCO_add_usd_h_ph_h_hp","TEAS_add_usd_h_ph_h_hp","TOBA_add_usd_h_ph_h_hp","MAIZ_add_usd_h_ph_l_hp","SORG_add_usd_h_ph_l_hp","BEAN_add_usd_h_ph_l_hp","CHIC_add_usd_h_ph_l_hp","LENT_add_usd_h_ph_l_hp","WHEA_add_usd_h_ph_l_hp","BARL_add_usd_h_ph_l_hp","ACOF_add_usd_h_ph_l_hp","RCOF_add_usd_h_ph_l_hp","PMIL_add_usd_h_ph_l_hp","SMIL_add_usd_h_ph_l_hp","POTA_add_usd_h_ph_l_hp","SWPO_add_usd_h_ph_l_hp","CASS_add_usd_h_ph_l_hp","COWP_add_usd_h_ph_l_hp","PIGE_add_usd_h_ph_l_hp","SOYB_add_usd_h_ph_l_hp","GROU_add_usd_h_ph_l_hp","SUGC_add_usd_h_ph_l_hp","COTT_add_usd_h_ph_l_hp","COCO_add_usd_h_ph_l_hp","TEAS_add_usd_h_ph_l_hp","TOBA_add_usd_h_ph_l_hp","total","MAIZ_add_usd","SORG_add_usd","BEAN_add_usd","CHIC_add_usd","LENT_add_usd","WHEA_add_usd","BARL_add_usd","ACOF_add_usd","RCOF_add_usd","PMIL_add_usd","SMIL_add_usd","POTA_add_usd","SWPO_add_usd","CASS_add_usd","COWP_add_usd","PIGE_add_usd","SOYB_add_usd","GROU_add_usd","SUGC_add_usd","COTT_add_usd","COCO_add_usd","TEAS_add_usd","TOBA_add_usd","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"16","Uganda","Bushenyi","Buhweju",568937.712684721,7065.17834827277,556721.581326157,4278.55009994847,0,13904.2948068905,0,0,0,0,2619.11325221568,15841.2715472104,22290.8804431568,0,0,0,2098.71145934936,17.988979110929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193775.3,568937.712684721,7065.17834827277,556721.581326157,4278.55009994847,0,13904.2948068905,0,0,0,0,2619.11325221568,15841.2715472104,22290.8804431568,0,0,0,2098.71145934936,17.988979110929,0,0,0,0,0,1193775.28294703,0,0,0,1193775.3,100
"18","Uganda","Bushenyi","Igara",2711322.24780445,22603.4996721025,1122395.58738794,75965.8554501957,0,44443.839472759,0,0,0,0,56158.1718489985,28422.4006259924,221362.922313047,0,0,0,0,676.719331670485,0,0,0,0,2990.55794981414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4286341.8,2711322.24780445,22603.4996721025,1122395.58738794,75965.8554501957,0,44443.839472759,0,0,0,0,56158.1718489985,28422.4006259924,221362.922313047,0,0,0,0,676.719331670485,0,0,0,0,2990.55794981414,4286341.80185696,0,0,0,4286341.8,100
"19","Uganda","Bushenyi","Ruhinda",3261386.54953844,34359.8204720235,1360215.50558808,30046.4812083762,0,46371.9747619407,0,1492.18208507249,1.44876656709286,0,85475.7660511328,34429.5199181184,219341.087837367,0,23.8268184285196,0,7310.53516674687,72344.5053200979,0,181.348507003196,0,4.05454678657642,14558.5163976578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5167543.1,3261386.54953844,34359.8204720235,1360215.50558808,30046.4812083762,0,46371.9747619407,0,1492.18208507249,1.44876656709286,0,85475.7660511328,34429.5199181184,219341.087837367,0,23.8268184285196,0,7310.53516674687,72344.5053200979,0,181.348507003196,0,4.05454678657642,14558.5163976578,5167543.12298384,0,0,0,5167543.1,100
"20","Uganda","Bushenyi","Sheema",1359018.36599499,18001.9257838034,799147.109024427,50697.0524990893,0,34412.9090036955,0,0,0,0,171019.897956116,310783.254577034,2495.6098928988,0,733.429783606608,0,16080.8620226311,9210.007602113,0,0,0,0,1814.39188688341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49065.5343003878,817.815511441816,27850.995470207,10824.0482123415,0,2140.49426779687,0,0,0,0,11557.4085359659,18327.7098284847,20649.3289838695,0,286.859515396993,0,2884.17646294838,2209.55835028543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920028.7,1408083.90029538,18819.7412952453,826998.104494634,61521.1007114308,0,36553.4032714924,0,0,0,0,182577.306492082,329110.964405519,23144.9388767683,0,1020.2892990036,0,18965.0384855795,11419.5659523984,0,0,0,0,1814.39188688341,2773414.81602729,0,146613.929439126,0,2920028.7,100
"22","Uganda","Gulu","Aswa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71615.3658574348,34327.105641459,882985.879032723,0,0,0,0,0,4027.66393550711,0,60550.839631969,0,125520.696638319,10.7841605644215,10.0433411539878,38781.9233131207,45479.8504790389,579520.48316526,1.97137239788782,1038.27186754419,0,0.441824913955277,1451.68727313659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845323,71615.3658574348,34327.105641459,882985.879032723,0,0,0,0,0,4027.66393550711,0,60550.839631969,0,125520.696638319,10.7841605644215,10.0433411539878,38781.9233131207,45479.8504790389,579520.48316526,1.97137239788782,1038.27186754419,0,0.441824913955277,1451.68727313659,0,0,1845323.00753454,0,1845323,100
"23","Uganda","Gulu","Gulu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71935.2649089458,30117.2782895396,752409.932038967,0,0,0,0,0,6621.97306771791,0,50928.3225248615,0,147277.200202298,589.541452788446,0,28086.9884505652,54510.5473130839,432874.926213976,130.632411058793,1719.58238392036,0,18.0058224074706,2138.24126102813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579358.4,71935.2649089458,30117.2782895396,752409.932038967,0,0,0,0,0,6621.97306771791,0,50928.3225248615,0,147277.200202298,589.541452788446,0,28086.9884505652,54510.5473130839,432874.926213976,130.632411058793,1719.58238392036,0,18.0058224074706,2138.24126102813,0,0,1579358.43634116,0,1579358.4,100
"26","Uganda","Gulu","Omoro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273139.221019161,102503.145049221,2338599.10557739,0,0,0,0,0,25314.3613760419,0,153881.26140345,2215.90947726491,394094.993433651,746.05825054412,2758.67465136049,322684.398158125,312881.585754104,1532395.57861496,162.541975059298,6835.76933210487,0,23.2476025641234,8436.39612197056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5476672.2,273139.221019161,102503.145049221,2338599.10557739,0,0,0,0,0,25314.3613760419,0,153881.26140345,2215.90947726491,394094.993433651,746.05825054412,2758.67465136049,322684.398158125,312881.585754104,1532395.57861496,162.541975059298,6835.76933210487,0,23.2476025641234,8436.39612197056,0,0,5476672.24779698,0,5476672.2,100
"29","Uganda","Iganga","Bugweri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405556.92368259,626.317494815187,257195.050932196,0,0,0,0,0,327.860268558051,0,5517.44943790721,0,351280.794940382,0,2037.33161031782,62113.087469731,23262.2041676141,231174.818433223,0,92.2941336333455,0,0,121.20431265947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339305.3,405556.92368259,626.317494815187,257195.050932196,0,0,0,0,0,327.860268558051,0,5517.44943790721,0,351280.794940382,0,2037.33161031782,62113.087469731,23262.2041676141,231174.818433223,0,92.2941336333455,0,0,121.20431265947,0,0,1339305.33688363,0,1339305.3,100
"30","Uganda","Iganga","Busiki",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2028373.56146534,9878.84364938763,1158493.93867935,0,0,0,0,0,3558.28359937093,0,78345.3593831634,0,1607473.49914498,0,13037.5307738704,323345.979637602,139581.527436052,935791.445696263,0,1131.36041034235,0,0,1350.23733014821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300361.6,2028373.56146534,9878.84364938763,1158493.93867935,0,0,0,0,0,3558.28359937093,0,78345.3593831634,0,1607473.49914498,0,13037.5307738704,323345.979637602,139581.527436052,935791.445696263,0,1131.36041034235,0,0,1350.23733014821,0,0,6300361.56720587,0,6300361.6,100
"31","Uganda","Iganga","Kigulu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322471.226690988,276.068185929761,172522.865941687,0,0,0,0,0,264.8086119972,0,4257.91058234969,0,249371.328621394,0,838.536060015474,0,12931.6168159307,150402.351887233,0,83.8461571419661,0,0,364.662935897955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913785.2,322471.226690988,276.068185929761,172522.865941687,0,0,0,0,0,264.8086119972,0,4257.91058234969,0,249371.328621394,0,838.536060015474,0,12931.6168159307,150402.351887233,0,83.8461571419661,0,0,364.662935897955,0,0,913785.222490563,0,913785.2,100
"32","Uganda","Iganga","Luuka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742279.824773607,2131.65729577115,545801.347866673,0,0,0,0,0,6383.16336670459,0,40815.4123458159,0,919928.82879483,0,2590.80294720172,0,66969.2301686821,293677.298068203,0,2148.89929785079,0,0,2268.79020260878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624995.3,742279.824773607,2131.65729577115,545801.347866673,0,0,0,0,0,6383.16336670459,0,40815.4123458159,0,919928.82879483,0,2590.80294720172,0,66969.2301686821,293677.298068203,0,2148.89929785079,0,0,2268.79020260878,0,0,2624995.25512795,0,2624995.3,100
"34","Uganda","Jinja","Jinja",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.100707780006,0.528338409092255,2560.53819064494,0,0,0,0,0,0,0,4.70774744424027,0,175.207648902839,0,70.7252371772028,0,8.72209577717947,1666.50769680134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4661,174.100707780006,0.528338409092255,2560.53819064494,0,0,0,0,0,0,0,4.70774744424027,0,175.207648902839,0,70.7252371772028,0,8.72209577717947,1666.50769680134,0,0,0,0,0,0,0,4661.03766293684,0,4661,100
