"","COUNTRY","NAME_1","NAME_2","MAIZ_add_usd_l_ph_h_hp","SORG_add_usd_l_ph_h_hp","BEAN_add_usd_l_ph_h_hp","CHIC_add_usd_l_ph_h_hp","LENT_add_usd_l_ph_h_hp","WHEA_add_usd_l_ph_h_hp","BARL_add_usd_l_ph_h_hp","ACOF_add_usd_l_ph_h_hp","RCOF_add_usd_l_ph_h_hp","PMIL_add_usd_l_ph_h_hp","SMIL_add_usd_l_ph_h_hp","POTA_add_usd_l_ph_h_hp","SWPO_add_usd_l_ph_h_hp","CASS_add_usd_l_ph_h_hp","COWP_add_usd_l_ph_h_hp","PIGE_add_usd_l_ph_h_hp","SOYB_add_usd_l_ph_h_hp","GROU_add_usd_l_ph_h_hp","SUGC_add_usd_l_ph_h_hp","COTT_add_usd_l_ph_h_hp","COCO_add_usd_l_ph_h_hp","TEAS_add_usd_l_ph_h_hp","TOBA_add_usd_l_ph_h_hp","MAIZ_add_usd_l_ph_l_hp","SORG_add_usd_l_ph_l_hp","BEAN_add_usd_l_ph_l_hp","CHIC_add_usd_l_ph_l_hp","LENT_add_usd_l_ph_l_hp","WHEA_add_usd_l_ph_l_hp","BARL_add_usd_l_ph_l_hp","ACOF_add_usd_l_ph_l_hp","RCOF_add_usd_l_ph_l_hp","PMIL_add_usd_l_ph_l_hp","SMIL_add_usd_l_ph_l_hp","POTA_add_usd_l_ph_l_hp","SWPO_add_usd_l_ph_l_hp","CASS_add_usd_l_ph_l_hp","COWP_add_usd_l_ph_l_hp","PIGE_add_usd_l_ph_l_hp","SOYB_add_usd_l_ph_l_hp","GROU_add_usd_l_ph_l_hp","SUGC_add_usd_l_ph_l_hp","COTT_add_usd_l_ph_l_hp","COCO_add_usd_l_ph_l_hp","TEAS_add_usd_l_ph_l_hp","TOBA_add_usd_l_ph_l_hp","MAIZ_add_usd_h_ph_h_hp","SORG_add_usd_h_ph_h_hp","BEAN_add_usd_h_ph_h_hp","CHIC_add_usd_h_ph_h_hp","LENT_add_usd_h_ph_h_hp","WHEA_add_usd_h_ph_h_hp","BARL_add_usd_h_ph_h_hp","ACOF_add_usd_h_ph_h_hp","RCOF_add_usd_h_ph_h_hp","PMIL_add_usd_h_ph_h_hp","SMIL_add_usd_h_ph_h_hp","POTA_add_usd_h_ph_h_hp","SWPO_add_usd_h_ph_h_hp","CASS_add_usd_h_ph_h_hp","COWP_add_usd_h_ph_h_hp","PIGE_add_usd_h_ph_h_hp","SOYB_add_usd_h_ph_h_hp","GROU_add_usd_h_ph_h_hp","SUGC_add_usd_h_ph_h_hp","COTT_add_usd_h_ph_h_hp","COCO_add_usd_h_ph_h_hp","TEAS_add_usd_h_ph_h_hp","TOBA_add_usd_h_ph_h_hp","MAIZ_add_usd_h_ph_l_hp","SORG_add_usd_h_ph_l_hp","BEAN_add_usd_h_ph_l_hp","CHIC_add_usd_h_ph_l_hp","LENT_add_usd_h_ph_l_hp","WHEA_add_usd_h_ph_l_hp","BARL_add_usd_h_ph_l_hp","ACOF_add_usd_h_ph_l_hp","RCOF_add_usd_h_ph_l_hp","PMIL_add_usd_h_ph_l_hp","SMIL_add_usd_h_ph_l_hp","POTA_add_usd_h_ph_l_hp","SWPO_add_usd_h_ph_l_hp","CASS_add_usd_h_ph_l_hp","COWP_add_usd_h_ph_l_hp","PIGE_add_usd_h_ph_l_hp","SOYB_add_usd_h_ph_l_hp","GROU_add_usd_h_ph_l_hp","SUGC_add_usd_h_ph_l_hp","COTT_add_usd_h_ph_l_hp","COCO_add_usd_h_ph_l_hp","TEAS_add_usd_h_ph_l_hp","TOBA_add_usd_h_ph_l_hp","total","MAIZ_add_usd","SORG_add_usd","BEAN_add_usd","CHIC_add_usd","LENT_add_usd","WHEA_add_usd","BARL_add_usd","ACOF_add_usd","RCOF_add_usd","PMIL_add_usd","SMIL_add_usd","POTA_add_usd","SWPO_add_usd","CASS_add_usd","COWP_add_usd","PIGE_add_usd","SOYB_add_usd","GROU_add_usd","SUGC_add_usd","COTT_add_usd","COCO_add_usd","TEAS_add_usd","TOBA_add_usd","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"49","Tanzania","Kigoma","Buhigwe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899749.783586775,54332.0583377177,5604699.48655859,0,0,1105.48047708756,0,30078.9786981323,0,0,61274.4977381741,295374.435249454,1120326.84924799,163522.620670312,0,133255.191739415,20160.2531579066,768196.160061067,17.852483829606,3375.57902107726,0,1122.64369730283,37745.0435185242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9194336.9,899749.783586775,54332.0583377177,5604699.48655859,0,0,1105.48047708756,0,30078.9786981323,0,0,61274.4977381741,295374.435249454,1120326.84924799,163522.620670312,0,133255.191739415,20160.2531579066,768196.160061067,17.852483829606,3375.57902107726,0,1122.64369730283,37745.0435185242,0,0,9194336.91424336,0,9194336.9,100
"50","Tanzania","Kigoma","Kakonko",5477.77542520483,1901.80255843843,24415.608166154,0,0,0,0,12.3943700478929,0,0,106.886351851444,0,24847.7634226784,0,0,0,0,21890.2306033629,0,3.38164241213171,0,0,209.14336482896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140071.111418248,43585.0029742235,673284.572591388,0,0,0,0,1322.85446923063,33.3021828770261,251.576166876249,5774.56953403408,3127.72413006346,344300.509060147,362.212129627272,0,14609.9653706847,2588.19940554762,312022.074515705,0,239.317572148447,0,4.80353978947104,13218.3893234666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633661.2,145548.886843453,45486.8055326619,697700.180757542,0,0,0,0,1335.24883927852,33.3021828770261,251.576166876249,5881.45588588552,3127.72413006346,369148.272482825,362.212129627272,0,14609.9653706847,2588.19940554762,333912.305119068,0,242.699214560578,0,4.80353978947104,13427.5326882955,78864.9859049789,0,1554796.18438406,0,1633661.2,100
"51","Tanzania","Kigoma","Kasulu",818470.930380301,52581.4548332877,3732427.91996719,0,0,0,0,21669.9888532074,0,0,34269.6995746792,26049.4481758876,762926.757746988,151285.344998714,0,72018.364518343,10229.338144429,647270.042770931,305.914508223199,1539.86627435811,0,454.041676274539,92107.2806392578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4573033.04421009,228351.514001017,25633160.6578634,0,0,0,0,40900.6010904481,0,0,127905.260361847,217036.225066945,4129440.19984627,150464.662066384,0,455796.085554136,6363.38319840221,3441514.00546275,75.0287101395612,1346.68616665752,0,425.172566046948,312883.259499721,0,0,4838.9547354958,0,0,0,0,0,0,0,0,0,0,0,0,681.624213126774,0,175.129735986439,0,0,0,0,0,45747997.9,5391503.97459039,280932.968834304,29370427.5325661,0,0,0,0,62570.5899436555,0,0,162174.959936526,243085.673242832,4892366.95759326,301750.007065098,0,528496.074285606,16592.7213428312,4088959.17796967,380.94321836276,2886.55244101563,0,879.214242321487,404990.540138979,6423606.39306208,0,39318695.7856642,5695.70868460901,45742302.2,100
"52","Tanzania","Kigoma","Kasulu Town",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315374.339938654,13388.981577826,2333064.08066032,0,0,0,0,842.711737343995,0,0,7828.08919999573,101860.231833875,286614.403465159,2124.41073264464,0,28752.791642203,0,217883.03479315,0,9.60478006738579,0,0,3527.720131748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3311270.4,315374.339938654,13388.981577826,2333064.08066032,0,0,0,0,842.711737343995,0,0,7828.08919999573,101860.231833875,286614.403465159,2124.41073264464,0,28752.791642203,0,217883.03479315,0,9.60478006738579,0,0,3527.720131748,0,0,3311270.40049299,0,3311270.4,100
"54","Tanzania","Kigoma","Kigoma Rural",14166.899635786,547.162577917448,144000.640301471,0,0,0,0,0,0,0,232.241723811558,20613.3732078326,16825.8758178827,0,0,2462.5519897013,0,531.282870466364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51393.9636755501,0,314166.150279531,0,0,0,0,0,0,0,0,0,321564.772248826,0,0,48589.0195132513,0,33725.5079940543,0,0,0,0,2067.88744370069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970887.3,65560.8633113361,547.162577917448,458166.790581001,0,0,0,0,0,0,0,232.241723811558,20613.3732078326,338390.648066708,0,0,51051.5715029526,0,34256.7908645206,0,0,0,0,2067.88744370069,199380.028124869,0,771507.301154912,0,970887.3,100
"65","Tanzania","Kusini Pemba","Chake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.4773475496573,15.6850540868609,0,0,0,0,0,0,0,45.5455391412711,0,1.24755875945179,125.113878680419,0,347.662603838076,0,0,2519.21050619164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3152.9,98.4773475496573,15.6850540868609,0,0,0,0,0,0,0,45.5455391412711,0,1.24755875945179,125.113878680419,0,347.662603838076,0,0,2519.21050619164,0,0,0,0,0,0,0,3152.94248824737,0,3152.9,100
"66","Tanzania","Kusini Pemba","Mkoani",4603.2508462087,519.322685449567,0,0,0,0,0,0,0,1415.38664924152,0,154.82726532922,3214.46324029379,0,12072.8639539246,0,0,11632.4312371743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2731.53085615263,333.971989153351,0,0,0,0,0,0,0,958.478166494886,0,59.8910969316652,3049.64613928802,0,8008.9401278989,0,0,15394.9673335586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64150,7334.78170236132,853.294674602918,0,0,0,0,0,0,0,2373.86481573641,0,214.718362260885,6264.10937958181,0,20081.8040818235,0,0,27027.3985707329,0,0,0,0,0,33612.5458776217,0,30537.425709478,0,64150,100
"67","Tanzania","Kusini Unguja","Kati",90.8966619202438,13.1826523409841,210.165270719166,0,0,0.0103971594286012,0,0,0,0.778999073370273,0,2.45207839922981,407.133650517701,0,27.4393610747517,0,0,401.933269196012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.447775830158,4.00610117708129,61.8549295161156,0,0,0,0,0,0,0,0,6.34171931828643,653.163525612573,0,35.7224719212438,0,0,665.133806353278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2698.7,209.344437750401,17.1887535180654,272.020200235281,0,0,0.0103971594286012,0,0,0,0.778999073370273,0,8.79379771751624,1060.29717613027,0,63.1618329959955,0,0,1067.06707554929,0,0,0,0,0,1153.99234040089,0,1544.67032972874,0,2698.7,100
"68","Tanzania","Kusini Unguja","Kusini",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4568638588966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.19826018325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.7,0,0,32.4568638588966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.19826018325,0,0,0,0,0,0,0,289.655124042147,0,289.7,100
"86","Tanzania","Mara","Musoma Urban",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6174564180156,23.8262421353012,1340.4738975501,0,0,0,0,0,0,20.3433677039781,0,0,131.359541822183,0,0,0,0,11.4225921573518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603,75.6174564180156,23.8262421353012,1340.4738975501,0,0,0,0,0,0,20.3433677039781,0,0,131.359541822183,0,0,0,0,11.4225921573518,0,0,0,0,0,0,0,1603.04309778693,0,1603,100
"91","Tanzania","Mbeya","Kyela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157007.502632845,71.2817850938375,217935.780818242,533.218537683869,0,17.7603082420362,0,20.3352068238522,0,0,0,3130.02713763044,8303.43641124758,150.910537001532,0,25753.2244389977,8.30038460328112,79403.997054977,0,0,591.123000335838,0,11062.1055501605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503989,157007.502632845,71.2817850938375,217935.780818242,533.218537683869,0,17.7603082420362,0,20.3352068238522,0,0,0,3130.02713763044,8303.43641124758,150.910537001532,0,25753.2244389977,8.30038460328112,79403.997054977,0,0,591.123000335838,0,11062.1055501605,0,0,503989.003803885,0,503989,100
"95","Tanzania","Mbeya","Rungwe",161088.455898457,0,1380489.9731318,0,0,0,0,219.909340927807,0,0,0,521462.232950095,197031.015801495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960224.388379656,259.2689950439,6341514.09259092,0,0,1973.11247855159,0,462.615942372628,0,0,356.875949448047,2259191.6518297,907420.943227399,103.128369827649,0,14386.8875422892,3.06408161754391,156447.933357043,0,0,427.936687518127,0.77138729129332,7742.60023567511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12910806.9,1121312.84427811,259.2689950439,7722004.06572271,0,0,1973.11247855159,0,682.525283300435,0,0,356.875949448047,2780653.8847798,1104451.95902889,103.128369827649,0,14386.8875422892,3.06408161754391,156447.933357043,0,0,427.936687518127,0.77138729129332,7742.60023567511,2260291.58712277,0,10650515.2710544,0,12910806.9,100
