"","COUNTRY","NAME_1","NAME_2","MAIZ_add_usd_l_ph_h_hp","SORG_add_usd_l_ph_h_hp","BEAN_add_usd_l_ph_h_hp","CHIC_add_usd_l_ph_h_hp","LENT_add_usd_l_ph_h_hp","WHEA_add_usd_l_ph_h_hp","BARL_add_usd_l_ph_h_hp","ACOF_add_usd_l_ph_h_hp","RCOF_add_usd_l_ph_h_hp","PMIL_add_usd_l_ph_h_hp","SMIL_add_usd_l_ph_h_hp","POTA_add_usd_l_ph_h_hp","SWPO_add_usd_l_ph_h_hp","CASS_add_usd_l_ph_h_hp","COWP_add_usd_l_ph_h_hp","PIGE_add_usd_l_ph_h_hp","SOYB_add_usd_l_ph_h_hp","GROU_add_usd_l_ph_h_hp","SUGC_add_usd_l_ph_h_hp","COTT_add_usd_l_ph_h_hp","COCO_add_usd_l_ph_h_hp","TEAS_add_usd_l_ph_h_hp","TOBA_add_usd_l_ph_h_hp","MAIZ_add_usd_l_ph_l_hp","SORG_add_usd_l_ph_l_hp","BEAN_add_usd_l_ph_l_hp","CHIC_add_usd_l_ph_l_hp","LENT_add_usd_l_ph_l_hp","WHEA_add_usd_l_ph_l_hp","BARL_add_usd_l_ph_l_hp","ACOF_add_usd_l_ph_l_hp","RCOF_add_usd_l_ph_l_hp","PMIL_add_usd_l_ph_l_hp","SMIL_add_usd_l_ph_l_hp","POTA_add_usd_l_ph_l_hp","SWPO_add_usd_l_ph_l_hp","CASS_add_usd_l_ph_l_hp","COWP_add_usd_l_ph_l_hp","PIGE_add_usd_l_ph_l_hp","SOYB_add_usd_l_ph_l_hp","GROU_add_usd_l_ph_l_hp","SUGC_add_usd_l_ph_l_hp","COTT_add_usd_l_ph_l_hp","COCO_add_usd_l_ph_l_hp","TEAS_add_usd_l_ph_l_hp","TOBA_add_usd_l_ph_l_hp","MAIZ_add_usd_h_ph_h_hp","SORG_add_usd_h_ph_h_hp","BEAN_add_usd_h_ph_h_hp","CHIC_add_usd_h_ph_h_hp","LENT_add_usd_h_ph_h_hp","WHEA_add_usd_h_ph_h_hp","BARL_add_usd_h_ph_h_hp","ACOF_add_usd_h_ph_h_hp","RCOF_add_usd_h_ph_h_hp","PMIL_add_usd_h_ph_h_hp","SMIL_add_usd_h_ph_h_hp","POTA_add_usd_h_ph_h_hp","SWPO_add_usd_h_ph_h_hp","CASS_add_usd_h_ph_h_hp","COWP_add_usd_h_ph_h_hp","PIGE_add_usd_h_ph_h_hp","SOYB_add_usd_h_ph_h_hp","GROU_add_usd_h_ph_h_hp","SUGC_add_usd_h_ph_h_hp","COTT_add_usd_h_ph_h_hp","COCO_add_usd_h_ph_h_hp","TEAS_add_usd_h_ph_h_hp","TOBA_add_usd_h_ph_h_hp","MAIZ_add_usd_h_ph_l_hp","SORG_add_usd_h_ph_l_hp","BEAN_add_usd_h_ph_l_hp","CHIC_add_usd_h_ph_l_hp","LENT_add_usd_h_ph_l_hp","WHEA_add_usd_h_ph_l_hp","BARL_add_usd_h_ph_l_hp","ACOF_add_usd_h_ph_l_hp","RCOF_add_usd_h_ph_l_hp","PMIL_add_usd_h_ph_l_hp","SMIL_add_usd_h_ph_l_hp","POTA_add_usd_h_ph_l_hp","SWPO_add_usd_h_ph_l_hp","CASS_add_usd_h_ph_l_hp","COWP_add_usd_h_ph_l_hp","PIGE_add_usd_h_ph_l_hp","SOYB_add_usd_h_ph_l_hp","GROU_add_usd_h_ph_l_hp","SUGC_add_usd_h_ph_l_hp","COTT_add_usd_h_ph_l_hp","COCO_add_usd_h_ph_l_hp","TEAS_add_usd_h_ph_l_hp","TOBA_add_usd_h_ph_l_hp","total","MAIZ_add_usd","SORG_add_usd","BEAN_add_usd","CHIC_add_usd","LENT_add_usd","WHEA_add_usd","BARL_add_usd","ACOF_add_usd","RCOF_add_usd","PMIL_add_usd","SMIL_add_usd","POTA_add_usd","SWPO_add_usd","CASS_add_usd","COWP_add_usd","PIGE_add_usd","SOYB_add_usd","GROU_add_usd","SUGC_add_usd","COTT_add_usd","COCO_add_usd","TEAS_add_usd","TOBA_add_usd","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"208","Malawi","Ntchisi","TA Kasukula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15448.4907393109,0,18434.6971061486,6305.11789600052,1.45709908583722,0.74328552639902,0,0,0,0,0,0,0,0,349.923482139029,13385.846881533,1400.1136098178,17424.6306011947,0,0,0,0,1.41651692243984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72752.4,15448.4907393109,0,18434.6971061486,6305.11789600052,1.45709908583722,0.74328552639902,0,0,0,0,0,0,0,0,349.923482139029,13385.846881533,1400.1136098178,17424.6306011947,0,0,0,0,1.41651692243984,0,0,72752.4372176792,0,72752.4,100
"213","Malawi","Rumphi","Nyika National Park - Rumphi",33339.5381553452,104.819312166694,2002.52828816673,220.318763405644,0,0,0,0,0,14.6631007813008,28.5723213606496,1194.55949651841,32.2439038250025,1.62684666698802,0,462.896476114542,17.7614800567899,960.479616476289,0,138.198663305267,0,0,0.00659428714708248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79146.4764392831,0,264.086606938557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89904223514614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117935.7,112486.014594628,104.819312166694,2273.51393734044,220.318763405644,0,0,0,0,0,14.6631007813008,28.5723213606496,1194.55949651841,32.2439038250025,1.62684666698802,0,462.896476114542,17.7614800567899,960.479616476289,0,138.198663305267,0,0,0.00659428714708248,38518.2130184766,0,79410.5630462217,6.89904223514614,117928.8,100
"215","Malawi","Rumphi","SC Chapinduka",1552.96400282938,0,61.3751074644358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614.3,1552.96400282938,0,61.3751074644358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614.33911029382,0,0,0,1614.3,100
"244","Malawi","Thyolo","TA Nchilamwela",0,0,0,0,0,63.0294513911177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,63.0294513911177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0294513911177,0,0,0,63,100
"247","Malawi","Thyolo","Thyolo Boma",0,0,0,0,0,63.0294513911177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,63.0294513911177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0294513911177,0,0,0,63,100
"248","Malawi","Zomba","Lake Chilwa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.490306211949,50.5683071408813,6.22093895902394,0,0,0,0,0,0,0,0,0,0,120.324344076263,0,141.604562551439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516.2,0,0,197.490306211949,50.5683071408813,6.22093895902394,0,0,0,0,0,0,0,0,0,0,120.324344076263,0,141.604562551439,0,0,0,0,0,0,0,516.208458939555,0,516.2,100
"250","Malawi","Zomba","SC Mkumbira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.815471343543,139.978625167208,6.95962652838235,0,0,0,0,0,0,0,0,0,0,277.072870698103,0,245.222480862523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,0,0,388.815471343543,139.978625167208,6.95962652838235,0,0,0,0,0,0,0,0,0,0,277.072870698103,0,245.222480862523,0,0,0,0,0,0,0,1058.04907459976,0,1058,100
"162","Malawi","Nkhata Bay","Lake Malawi",966574.018191147,0,388.492261617387,0,0,0,0,0,0,0,0,0,0,16085.4310494068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272518.666081595,0,3232.05408957121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963.082823468653,0,4167.76664070882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263929.5,1240055.76709621,0,7788.31299189742,0,0,0,0,0,0,0,0,0,0,16085.4310494068,0,0,0,0,0,0,0,0,0,983047.941502171,0,275750.720171166,5130.84946417747,1258798.7,99.6
"222","Malawi","Rumphi","TA Mwamlowe",803.119639287994,0,22.4017158095849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94241857620419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828.5,803.119639287994,0,25.3441343857891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825.521355097579,0,0,2.94241857620419,825.5,99.6
"158","Malawi","Neno","TA Dambe",81.9427795901805,12.1194599181391,43.717327847584,0,0,71.1123771628651,0,0,0,0,0,317.57036818844,104.980267425783,0,2.24615547968036,0,0,111.282849932669,0,0,0,0,0,0,0,5.59133744606319,0,0,1.09078591327401,0,0,0,0,0,0,0,0,0,0,0,0.771655739976964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752.4,81.9427795901805,12.1194599181391,49.3086652936472,0,0,72.2031630761391,0,0,0,0,0,317.57036818844,104.980267425783,0,2.24615547968036,0,0,112.054505672646,0,0,0,0,0,744.971585545341,7.45377909931417,0,0,745,99
"168","Malawi","Nkhata Bay","TA Kabunduli",59973.4006256262,0,124.022654605563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822199.751292213,51.4869991573392,5402.33537385624,458.275436239864,21.6477466232153,2.86501566374618,0,0,0,0,11.1346244224281,1485.84718392468,0,0,14.8926313803768,1084.52151515845,30.3353241249576,3274.26046408321,0,0,0,0,0,4771.90007536435,7.11491087820212,2185.05575294457,245.035192228633,10.2913639602755,0.369913632575697,0,0,0,0,2.97615558924082,857.210424648976,0,0,4.55337386849681,483.31636191288,13.8869337659865,1151.3649068232,0,0,0,0,0,903867.9,886945.051993203,58.6019100355413,7711.41378140637,703.310628468497,31.9391105834908,3.23492929632188,0,0,0,0,14.1107800116689,2343.05760857365,0,0,19.4460052488736,1567.83787707133,44.2222578909441,4425.62537090641,0,0,0,0,0,60097.4232802317,0,834037.353606847,9733.0753656174,894134.8,98.9
"154","Malawi","Mzimba","TA Mzikubola",41124.2904461634,1333.01950265035,19358.9706294619,2166.20127345473,153.132536010124,67.508495382174,0,0,0,0,446.001357367347,106320.528710769,0,805.747048702744,640.065532192061,7068.85393703927,2019.78729427255,18117.3202670498,0,191.584197815986,0,0,9336.48277170061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67281.2897291709,1656.93302649,31083.9117367193,6286.65788424554,340.552705488195,88.4233652398314,0,0,0,0,877.359442296506,190719.595035677,0,1069.19640631258,935.87839818583,17336.3873836666,4314.62274028709,39090.1525055277,0,388.09106394921,0,0,11272.6256603381,1617.96527106873,46.1089202846711,1670.19379918597,532.158652670605,25.3530749781438,2.4637785323455,0,0,0,0,21.319808737966,4461.50067122837,0,0,28.2903265465762,1227.51944524966,103.469029525788,2309.7601568666,0,0.152316634798841,0,0,4.62303260133221,593942,110023.545446403,3036.06144942501,52113.0761653671,8985.01781037087,519.038316476462,158.395639154351,0,0,0,0,1344.68060840182,301501.624417674,0,1874.94345501532,1604.23425692447,25632.7607659555,6437.87906408542,59517.232929444,0,579.827578399995,0,0,20613.73146464,209149.494000031,0,372741.677083595,12050.8782841116,581891.2,98
"242","Malawi","Thyolo","TA Chimaliro",0,0,0,0,0,45.1845823003309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34923067051059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0,0,0,46.5338129708415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.1845823003309,0,0,1.34923067051059,45.2,97.2
"175","Malawi","Nkhotakota","SC Kafuzila",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7120.13158429727,2.78259132338391,134169.44850119,1643.6004815049,8.3828547268501,0.096597583213358,0,0,0,0,0.856635968523592,15.8017846728489,0,0,0.765743562537703,1642.97379498827,0.751593146175601,18266.1934217618,0,0,0,0,0,328.425752143198,0.787541398175486,3712.57365145528,76.0146416871104,2.47305157860005,0.0369907051300131,0,0,0,0,0.300125297786562,52.0226110557752,0,0,0.366456285981099,167.044823465773,1.71983588904374,446.127174740421,0,0,0,0,0,167659.7,7448.55733644047,3.5701327215594,137882.022152645,1719.61512319201,10.8559063054502,0.133588288343371,0,0,0,0,1.15676126631015,67.8243957286241,0,0,1.1321998485188,1810.01861845404,2.47142903521934,18712.3205965022,0,0,0,0,0,0,0,162871.785584725,4787.89265570227,162871.8,97.1
"46","Malawi","Dedza","TA Pemba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20547.3538835049,445.007470293214,24321.4033494122,29050.5752347283,775.009829027085,245.460054604884,0,0,0,49.2614903555168,392.162524662398,174371.662073138,820.158577882371,132.498484678714,2321.92100410116,46218.791115378,3559.79528770677,99118.9286217924,0,70.7748800861928,0,0,3316.335766575,0,0,4894.71943323174,1370.01261761583,36.9835029922405,0,0,0,0,0,0,0,0,0,0,4957.14043091071,0,4848.71886862262,0,0,0,0,0,421864.7,20547.3538835049,445.007470293214,29216.1227826439,30420.5878523441,811.993332019326,245.460054604884,0,0,0,49.2614903555168,392.162524662398,174371.662073138,820.158577882371,132.498484678714,2321.92100410116,51175.9315462887,3559.79528770677,103967.647490415,0,70.7748800861928,0,0,3316.335766575,0,0,405757.099647927,16107.5748533731,405757.1,96.2
