"","COUNTRY","NAME_1","NAME_2","MAIZ_add_usd_l_ph_h_hp","SORG_add_usd_l_ph_h_hp","BEAN_add_usd_l_ph_h_hp","CHIC_add_usd_l_ph_h_hp","LENT_add_usd_l_ph_h_hp","WHEA_add_usd_l_ph_h_hp","BARL_add_usd_l_ph_h_hp","ACOF_add_usd_l_ph_h_hp","RCOF_add_usd_l_ph_h_hp","PMIL_add_usd_l_ph_h_hp","SMIL_add_usd_l_ph_h_hp","POTA_add_usd_l_ph_h_hp","SWPO_add_usd_l_ph_h_hp","CASS_add_usd_l_ph_h_hp","COWP_add_usd_l_ph_h_hp","PIGE_add_usd_l_ph_h_hp","SOYB_add_usd_l_ph_h_hp","GROU_add_usd_l_ph_h_hp","SUGC_add_usd_l_ph_h_hp","COTT_add_usd_l_ph_h_hp","COCO_add_usd_l_ph_h_hp","TEAS_add_usd_l_ph_h_hp","TOBA_add_usd_l_ph_h_hp","MAIZ_add_usd_l_ph_l_hp","SORG_add_usd_l_ph_l_hp","BEAN_add_usd_l_ph_l_hp","CHIC_add_usd_l_ph_l_hp","LENT_add_usd_l_ph_l_hp","WHEA_add_usd_l_ph_l_hp","BARL_add_usd_l_ph_l_hp","ACOF_add_usd_l_ph_l_hp","RCOF_add_usd_l_ph_l_hp","PMIL_add_usd_l_ph_l_hp","SMIL_add_usd_l_ph_l_hp","POTA_add_usd_l_ph_l_hp","SWPO_add_usd_l_ph_l_hp","CASS_add_usd_l_ph_l_hp","COWP_add_usd_l_ph_l_hp","PIGE_add_usd_l_ph_l_hp","SOYB_add_usd_l_ph_l_hp","GROU_add_usd_l_ph_l_hp","SUGC_add_usd_l_ph_l_hp","COTT_add_usd_l_ph_l_hp","COCO_add_usd_l_ph_l_hp","TEAS_add_usd_l_ph_l_hp","TOBA_add_usd_l_ph_l_hp","MAIZ_add_usd_h_ph_h_hp","SORG_add_usd_h_ph_h_hp","BEAN_add_usd_h_ph_h_hp","CHIC_add_usd_h_ph_h_hp","LENT_add_usd_h_ph_h_hp","WHEA_add_usd_h_ph_h_hp","BARL_add_usd_h_ph_h_hp","ACOF_add_usd_h_ph_h_hp","RCOF_add_usd_h_ph_h_hp","PMIL_add_usd_h_ph_h_hp","SMIL_add_usd_h_ph_h_hp","POTA_add_usd_h_ph_h_hp","SWPO_add_usd_h_ph_h_hp","CASS_add_usd_h_ph_h_hp","COWP_add_usd_h_ph_h_hp","PIGE_add_usd_h_ph_h_hp","SOYB_add_usd_h_ph_h_hp","GROU_add_usd_h_ph_h_hp","SUGC_add_usd_h_ph_h_hp","COTT_add_usd_h_ph_h_hp","COCO_add_usd_h_ph_h_hp","TEAS_add_usd_h_ph_h_hp","TOBA_add_usd_h_ph_h_hp","MAIZ_add_usd_h_ph_l_hp","SORG_add_usd_h_ph_l_hp","BEAN_add_usd_h_ph_l_hp","CHIC_add_usd_h_ph_l_hp","LENT_add_usd_h_ph_l_hp","WHEA_add_usd_h_ph_l_hp","BARL_add_usd_h_ph_l_hp","ACOF_add_usd_h_ph_l_hp","RCOF_add_usd_h_ph_l_hp","PMIL_add_usd_h_ph_l_hp","SMIL_add_usd_h_ph_l_hp","POTA_add_usd_h_ph_l_hp","SWPO_add_usd_h_ph_l_hp","CASS_add_usd_h_ph_l_hp","COWP_add_usd_h_ph_l_hp","PIGE_add_usd_h_ph_l_hp","SOYB_add_usd_h_ph_l_hp","GROU_add_usd_h_ph_l_hp","SUGC_add_usd_h_ph_l_hp","COTT_add_usd_h_ph_l_hp","COCO_add_usd_h_ph_l_hp","TEAS_add_usd_h_ph_l_hp","TOBA_add_usd_h_ph_l_hp","total","MAIZ_add_usd_profit","SORG_add_usd_profit","BEAN_add_usd_profit","CHIC_add_usd_profit","LENT_add_usd_profit","WHEA_add_usd_profit","BARL_add_usd_profit","ACOF_add_usd_profit","RCOF_add_usd_profit","PMIL_add_usd_profit","SMIL_add_usd_profit","POTA_add_usd_profit","SWPO_add_usd_profit","CASS_add_usd_profit","COWP_add_usd_profit","PIGE_add_usd_profit","SOYB_add_usd_profit","GROU_add_usd_profit","SUGC_add_usd_profit","COTT_add_usd_profit","COCO_add_usd_profit","TEAS_add_usd_profit","TOBA_add_usd_profit","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"30","Tanzania","Iringa","Mufindi",0,0,0,0,0,0,0,0,0,0,0,85232.2560922402,8860.4082601535,0,0,0,0,913077.864150474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682471.120325331,0,0,0,0,0,0,0,0,243240.203964939,85434.0637929559,0,6056.16362953175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024372.1,0,0,682471.120325331,0,0,0,0,0,0,0,0,328472.460057179,94294.4720531094,0,6056.16362953175,0,0,913077.864150474,0,0,0,0,0,1007170.52850287,0,1017201.55171276,0,2024372.1,100
"31","Tanzania","Kagera","Biharamulo",0,0,805260.007872994,51041.255671579,0,0,0,0,0,1739.33825613436,0,0,789313.441684505,0,2777.34107953489,0,0,355233.25415668,0,0,0,0,2180.83124564396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.694016960626,428896.926537208,0,0,0,0,0,0,0,0,10884.6868006267,248344.249822702,0,0,0,0,11437.8048058256,0,0,0,0,1244.78095038202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2708655.6,0,301.694016960626,1234156.9344102,51041.255671579,0,0,0,0,0,1739.33825613436,0,10884.6868006267,1037657.69150721,0,2777.34107953489,0,0,366671.058962506,0,0,0,0,3425.61219602598,2007545.46996707,0,701110.142933705,0,2708655.6,100
"32","Tanzania","Kagera","Bukoba Rural",223655.332145431,0,6268928.73757662,0,0,0,0,0,0,0,0,0,437140.245860804,0,0,0,0,456478.108783208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160606.742000693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7546809.2,223655.332145431,0,6429535.47957732,0,0,0,0,0,0,0,0,0,437140.245860804,0,0,0,0,456478.108783208,0,0,0,0,0,7386202.42436607,0,160606.742000693,0,7546809.2,100
"33","Tanzania","Kagera","Bukoba Urban",223655.332145431,0,3374594.77140182,0,0,0,0,0,0,0,0,0,437140.245860804,0,0,0,0,348291.425673018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4383681.8,223655.332145431,0,3374594.77140182,0,0,0,0,0,0,0,0,0,437140.245860804,0,0,0,0,348291.425673018,0,0,0,0,0,4383681.77508107,0,0,0,4383681.8,100
"34","Tanzania","Kagera","Karagwe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144175.547927441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144175.5,0,0,144175.547927441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144175.547927441,0,144175.5,100
"35","Tanzania","Kagera","Kyerwa",0,0,0,0,0,0,0,0,0,0,0,60949.9398060351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60949.9,0,0,0,0,0,0,0,0,0,0,0,60949.9398060351,0,0,0,0,0,0,0,0,0,0,0,60949.9398060351,0,0,0,60949.9,100
"36","Tanzania","Kagera","Lake Victoria",0,0,329980.571067485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329980.6,0,0,329980.571067485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329980.571067485,0,0,0,329980.6,100
"37","Tanzania","Kagera","Missenyi",0,0,1429393.37089979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65109.2351286932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149781.59093196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644284.2,0,0,2579174.96183175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65109.2351286932,0,0,0,0,0,1494502.60602848,0,1149781.59093196,0,2644284.2,100
"38","Tanzania","Kagera","Muleba",0,25384.6046454108,4821256.92581271,0,0,0,0,0,0,0,0,0,1081046.46741267,0,0,0,0,94547.938744257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10333.7888267508,4082032.58187103,0,0,0,0,0,0,0,0,0,880807.601165268,0,0,0,0,101816.73117295,0,0,0,0,15.8273258574352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11097242.5,0,35718.3934721616,8903289.50768374,0,0,0,0,0,0,0,0,0,1961854.06857794,0,0,0,0,196364.669917207,0,0,0,0,15.8273258574352,6022235.93661505,0,5075006.53036186,0,11097242.5,100
"39","Tanzania","Kagera","Ngara",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986937.7912344,0,0,0,0,0,0,0,0,304835.901408174,27822.8048423391,0,0,10272.8894630846,0,75887.4917482051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405756.9,0,0,1986937.7912344,0,0,0,0,0,0,0,0,304835.901408174,27822.8048423391,0,0,10272.8894630846,0,75887.4917482051,0,0,0,0,0,0,0,2405756.87869621,0,2405756.9,100
"46","Tanzania","Katavi","Mlele",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196230.496777719,0,0,0,0,0,0,0,0,2378.67670282751,181840.53992119,0,0,47.916661571162,0,77886.1815927444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458383.8,0,0,196230.496777719,0,0,0,0,0,0,0,0,2378.67670282751,181840.53992119,0,0,47.916661571162,0,77886.1815927444,0,0,0,0,0,0,0,458383.811656051,0,458383.8,100
"47","Tanzania","Katavi","Mpanda Rural",0,0,20946.1936656663,0,0,0,0,0,0,0,0,0,23992.9654951692,0,0,123.131475257582,0,11699.1185167047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620142.81762859,0,0,0,0,0,0,0,0,162404.508590887,755716.83367277,0,0,102909.116269089,0,220078.855030537,0,0,0,0,3021.85852621346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2921035.4,0,0,1641089.01129425,0,0,0,0,0,0,0,0,162404.508590887,779709.79916794,0,0,103032.247744347,0,231777.973547242,0,0,0,0,3021.85852621346,56761.4091527978,0,2864273.98971808,0,2921035.4,100
"49","Tanzania","Kigoma","Buhigwe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33069.9276804528,4342459.29796258,0,0,0,0,0,0,0,45874.1787581529,285533.910507651,981859.709126938,0,0,81177.5807684623,20073.3688929138,638644.660723135,0,0,0,0,20345.8148949073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6449038.4,0,33069.9276804528,4342459.29796258,0,0,0,0,0,0,0,45874.1787581529,285533.910507651,981859.709126938,0,0,81177.5807684623,20073.3688929138,638644.660723135,0,0,0,0,20345.8148949073,0,0,6449038.44931519,0,6449038.4,100
"50","Tanzania","Kigoma","Kakonko",0,0,24415.608166154,0,0,0,0,0,0,0,0,0,24847.7634226784,0,0,0,0,21890.2306033629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274767.471769861,0,0,0,0,0,0,0,0,2164.82330093919,202007.851448083,0,0,12174.1724972929,0,73596.4480585221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635864.4,0,0,299183.079936015,0,0,0,0,0,0,0,0,2164.82330093919,226855.614870762,0,0,12174.1724972929,0,95486.678661885,0,0,0,0,0,71153.6021921953,0,564710.767074698,0,635864.4,100
"51","Tanzania","Kigoma","Kasulu",621013.034334167,46932.9277125724,3732427.91996719,0,0,0,0,0,0,0,30198.8364353646,26049.4481758876,762926.757746988,141175.661999122,0,61144.8968416705,10229.338144429,647270.042770931,305.914508223199,0,0,0,92107.2806392578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218001.383087237,9172.95451382678,24329610.8644732,0,0,0,0,0,0,0,0,217036.225066945,3933978.00905327,0,0,178946.070097094,6363.38319840221,3176869.11601151,0,0,0,0,299089.113899155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38540849.2,839014.417421404,56105.8822263992,28062038.7844404,0,0,0,0,0,0,0,30198.8364353646,243085.673242832,4696904.76680026,141175.661999122,0,240090.966938764,16592.7213428312,3824139.15878244,305.914508223199,0,0,0,391196.394538413,6171782.05927581,0,32369067.1194006,0,38540849.2,100
"52","Tanzania","Kigoma","Kasulu Town",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123972.09378484,0,0,0,0,0,0,0,0,81194.8511448485,226520.222657884,0,0,0,0,114394.426834452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546081.6,0,0,1123972.09378484,0,0,0,0,0,0,0,0,81194.8511448485,226520.222657884,0,0,0,0,114394.426834452,0,0,0,0,0,0,0,1546081.59442202,0,1546081.6,100
"53","Tanzania","Kigoma","Kibondo",0,0,1591195.19786721,0,0,0,0,0,0,0,0,0,811881.085807616,1571.78543941345,0,1047.95959487714,0,800044.018591696,0,0,0,0,95443.8775669959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3040093.3611525,7445.70767285424,0,0,0,0,0,0,0,0,1443095.34980067,0,0,8805.79029233711,1471.20611414603,1125826.55183471,0,0,0,0,112572.426510472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9040494.3,0,0,4631288.55901971,7445.70767285424,0,0,0,0,0,0,0,0,2254976.43560829,1571.78543941345,0,9853.74988721425,1471.20611414603,1925870.5704264,0,0,0,0,208016.304077468,3301183.92486781,0,5739310.39337769,0,9040494.3,100
"54","Tanzania","Kigoma","Kigoma Rural",0,0,0,0,0,0,0,0,0,0,0,20613.3732078326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56190.1029052038,0,0,0,0,0,0,0,0,0,258985.628905022,0,0,14610.8828844591,0,24063.9884267226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374464,0,0,56190.1029052038,0,0,0,0,0,0,0,0,20613.3732078326,258985.628905022,0,0,14610.8828844591,0,24063.9884267226,0,0,0,0,0,20613.3732078326,0,353850.603121407,0,374464,100
