"","COUNTRY","NAME_1","NAME_2","MAIZ_add_usd_l_ph_h_hp","SORG_add_usd_l_ph_h_hp","BEAN_add_usd_l_ph_h_hp","CHIC_add_usd_l_ph_h_hp","LENT_add_usd_l_ph_h_hp","WHEA_add_usd_l_ph_h_hp","BARL_add_usd_l_ph_h_hp","ACOF_add_usd_l_ph_h_hp","RCOF_add_usd_l_ph_h_hp","PMIL_add_usd_l_ph_h_hp","SMIL_add_usd_l_ph_h_hp","POTA_add_usd_l_ph_h_hp","SWPO_add_usd_l_ph_h_hp","CASS_add_usd_l_ph_h_hp","COWP_add_usd_l_ph_h_hp","PIGE_add_usd_l_ph_h_hp","SOYB_add_usd_l_ph_h_hp","GROU_add_usd_l_ph_h_hp","SUGC_add_usd_l_ph_h_hp","COTT_add_usd_l_ph_h_hp","COCO_add_usd_l_ph_h_hp","TEAS_add_usd_l_ph_h_hp","TOBA_add_usd_l_ph_h_hp","MAIZ_add_usd_l_ph_l_hp","SORG_add_usd_l_ph_l_hp","BEAN_add_usd_l_ph_l_hp","CHIC_add_usd_l_ph_l_hp","LENT_add_usd_l_ph_l_hp","WHEA_add_usd_l_ph_l_hp","BARL_add_usd_l_ph_l_hp","ACOF_add_usd_l_ph_l_hp","RCOF_add_usd_l_ph_l_hp","PMIL_add_usd_l_ph_l_hp","SMIL_add_usd_l_ph_l_hp","POTA_add_usd_l_ph_l_hp","SWPO_add_usd_l_ph_l_hp","CASS_add_usd_l_ph_l_hp","COWP_add_usd_l_ph_l_hp","PIGE_add_usd_l_ph_l_hp","SOYB_add_usd_l_ph_l_hp","GROU_add_usd_l_ph_l_hp","SUGC_add_usd_l_ph_l_hp","COTT_add_usd_l_ph_l_hp","COCO_add_usd_l_ph_l_hp","TEAS_add_usd_l_ph_l_hp","TOBA_add_usd_l_ph_l_hp","MAIZ_add_usd_h_ph_h_hp","SORG_add_usd_h_ph_h_hp","BEAN_add_usd_h_ph_h_hp","CHIC_add_usd_h_ph_h_hp","LENT_add_usd_h_ph_h_hp","WHEA_add_usd_h_ph_h_hp","BARL_add_usd_h_ph_h_hp","ACOF_add_usd_h_ph_h_hp","RCOF_add_usd_h_ph_h_hp","PMIL_add_usd_h_ph_h_hp","SMIL_add_usd_h_ph_h_hp","POTA_add_usd_h_ph_h_hp","SWPO_add_usd_h_ph_h_hp","CASS_add_usd_h_ph_h_hp","COWP_add_usd_h_ph_h_hp","PIGE_add_usd_h_ph_h_hp","SOYB_add_usd_h_ph_h_hp","GROU_add_usd_h_ph_h_hp","SUGC_add_usd_h_ph_h_hp","COTT_add_usd_h_ph_h_hp","COCO_add_usd_h_ph_h_hp","TEAS_add_usd_h_ph_h_hp","TOBA_add_usd_h_ph_h_hp","MAIZ_add_usd_h_ph_l_hp","SORG_add_usd_h_ph_l_hp","BEAN_add_usd_h_ph_l_hp","CHIC_add_usd_h_ph_l_hp","LENT_add_usd_h_ph_l_hp","WHEA_add_usd_h_ph_l_hp","BARL_add_usd_h_ph_l_hp","ACOF_add_usd_h_ph_l_hp","RCOF_add_usd_h_ph_l_hp","PMIL_add_usd_h_ph_l_hp","SMIL_add_usd_h_ph_l_hp","POTA_add_usd_h_ph_l_hp","SWPO_add_usd_h_ph_l_hp","CASS_add_usd_h_ph_l_hp","COWP_add_usd_h_ph_l_hp","PIGE_add_usd_h_ph_l_hp","SOYB_add_usd_h_ph_l_hp","GROU_add_usd_h_ph_l_hp","SUGC_add_usd_h_ph_l_hp","COTT_add_usd_h_ph_l_hp","COCO_add_usd_h_ph_l_hp","TEAS_add_usd_h_ph_l_hp","TOBA_add_usd_h_ph_l_hp","total","MAIZ_add_usd_profit","SORG_add_usd_profit","BEAN_add_usd_profit","CHIC_add_usd_profit","LENT_add_usd_profit","WHEA_add_usd_profit","BARL_add_usd_profit","ACOF_add_usd_profit","RCOF_add_usd_profit","PMIL_add_usd_profit","SMIL_add_usd_profit","POTA_add_usd_profit","SWPO_add_usd_profit","CASS_add_usd_profit","COWP_add_usd_profit","PIGE_add_usd_profit","SOYB_add_usd_profit","GROU_add_usd_profit","SUGC_add_usd_profit","COTT_add_usd_profit","COCO_add_usd_profit","TEAS_add_usd_profit","TOBA_add_usd_profit","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"14","Nigeria","Abia","Ukwa West",614768.934213156,0,0,0,0,0,0,0,0,0,0,0,629537.512637399,0,37546.791394471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281853.2,614768.934213156,0,0,0,0,0,0,0,0,0,0,0,629537.512637399,0,37546.791394471,0,0,0,0,0,0,0,0,1281853.23824503,0,0,0,1281853.2,100
"15","Nigeria","Abia","Umu Nneochi",0,1879.66063528134,0,0,0,0,0,0,0,0,0,15497.3764585289,154778.604130425,0,4739.89598222885,0,0,1074.46776590794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801.517719783444,0,0,0,0,0,0,0,0,0,75961.3521916191,495902.713379798,0,14597.2827106535,0,0,42163.355703469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807396.2,0,2681.17835506479,0,0,0,0,0,0,0,0,0,91458.7286501481,650681.317510223,0,19337.1786928824,0,0,43237.823469377,0,0,0,0,0,177970.004972372,0,629426.221705323,0,807396.2,100
"16","Nigeria","Abia","Umuahia North",0,0,0,0,0,0,0,0,0,0,0,5803.90588606884,382340.520648612,0,10440.5241191637,0,0,993.206618628193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399578.2,0,0,0,0,0,0,0,0,0,0,0,5803.90588606884,382340.520648612,0,10440.5241191637,0,0,993.206618628193,0,0,0,0,0,399578.157272473,0,0,0,399578.2,100
"17","Nigeria","Abia","Umuahia South",565427.933259584,0,0,0,0,0,0,0,0,0,0,7442.67560408892,493726.735396357,0,29409.2451188029,0,0,1715.7328298737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097722.3,565427.933259584,0,0,0,0,0,0,0,0,0,0,7442.67560408892,493726.735396357,0,29409.2451188029,0,0,1715.7328298737,0,0,0,0,0,1097722.32220871,0,0,0,1097722.3,100
"36","Nigeria","Adamawa","Teungo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8263.94716075524,0,0,0,0,0,0,0,0,0,315.052374374832,0,0,0,0,112935.318894645,0,0,0,0,155.206956522835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121669.5,0,0,8263.94716075524,0,0,0,0,0,0,0,0,0,315.052374374832,0,0,0,0,112935.318894645,0,0,0,0,155.206956522835,0,0,121669.525386298,0,121669.5,100
"41","Nigeria","Akwa Ibom","Eket",809583.157537065,0,0,0,0,0,0,0,84.6864229221109,0,0,0,85251.5942711575,2126645.42919489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3021564.9,809583.157537065,0,0,0,0,0,0,0,84.6864229221109,0,0,0,85251.5942711575,2126645.42919489,0,0,0,0,0,0,0,0,0,3021564.86742603,0,0,0,3021564.9,100
"42","Nigeria","Akwa Ibom","Esit Eket",211224.873514649,0,0,0,0,0,0,0,0,0,0,0,0,494976.721132707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706201.6,211224.873514649,0,0,0,0,0,0,0,0,0,0,0,0,494976.721132707,0,0,0,0,0,0,0,0,0,706201.594647356,0,0,0,706201.6,100
"43","Nigeria","Akwa Ibom","Essien Udim",235828.071654101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235828.1,235828.071654101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235828.071654101,0,0,0,235828.1,100
"44","Nigeria","Akwa Ibom","Etim Ekpo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6843.030270899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6843.030270899,0,0,0,0,0,0,0,0,6843.030270899,0,0,0,6843,100
"45","Nigeria","Akwa Ibom","Etinan",600835.697166142,0,0,0,0,0,0,0,0,0,0,0,0,1374401.82305846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975237.5,600835.697166142,0,0,0,0,0,0,0,0,0,0,0,0,1374401.82305846,0,0,0,0,0,0,0,0,0,1975237.52022461,0,0,0,1975237.5,100
"47","Nigeria","Akwa Ibom","Ibesikpo Asutan",316711.440686608,0,0,0,0,0,0,0,0,0,0,0,0,732360.257222532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049071.7,316711.440686608,0,0,0,0,0,0,0,0,0,0,0,0,732360.257222532,0,0,0,0,0,0,0,0,0,1049071.69790914,0,0,0,1049071.7,100
"48","Nigeria","Akwa Ibom","Ibiono Ibom",955093.357579184,0,0,0,0,0,0,0,0,0,0,0,0,1349856.51607907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304949.9,955093.357579184,0,0,0,0,0,0,0,0,0,0,0,0,1349856.51607907,0,0,0,0,0,0,0,0,0,2304949.87365825,0,0,0,2304949.9,100
"50","Nigeria","Akwa Ibom","Ikono",649622.18913292,0,0,0,0,0,0,0,0,0,0,0,0,1385280.07225583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034902.3,649622.18913292,0,0,0,0,0,0,0,0,0,0,0,0,1385280.07225583,0,0,0,0,0,0,0,0,0,2034902.26138875,0,0,0,2034902.3,100
"51","Nigeria","Akwa Ibom","Ikot Abasi",1550982.32665835,0,0,0,0,0,0,0,206.641960493801,0,0,0,199459.264160602,3656751.72283662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5407400,1550982.32665835,0,0,0,0,0,0,0,206.641960493801,0,0,0,199459.264160602,3656751.72283662,0,0,0,0,0,0,0,0,0,5407399.95561607,0,0,0,5407400,100
"53","Nigeria","Akwa Ibom","Ini",1582965.69591905,0,0,0,0,0,0,0,0,0,0,0,209588.267621715,496580.097568657,50751.5744966061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2339885.6,1582965.69591905,0,0,0,0,0,0,0,0,0,0,0,209588.267621715,496580.097568657,50751.5744966061,0,0,0,0,0,0,0,0,2339885.63560603,0,0,0,2339885.6,100
"54","Nigeria","Akwa Ibom","Itu",310880.689437161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310880.7,310880.689437161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310880.689437161,0,0,0,310880.7,100
"56","Nigeria","Akwa Ibom","Mkpat Enin",1624216.81558861,0,0,0,0,0,0,0,119.03623041499,0,0,0,99457.0628721034,2618333.67792702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4342126.6,1624216.81558861,0,0,0,0,0,0,0,119.03623041499,0,0,0,99457.0628721034,2618333.67792702,0,0,0,0,0,0,0,0,0,4342126.59261815,0,0,0,4342126.6,100
"57","Nigeria","Akwa Ibom","Nsit Atai",985488.250021547,0,0,0,0,0,0,0,88.2287743101831,0,0,0,95201.7253655925,2459649.35655389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3540427.6,985488.250021547,0,0,0,0,0,0,0,88.2287743101831,0,0,0,95201.7253655925,2459649.35655389,0,0,0,0,0,0,0,0,0,3540427.56071534,0,0,0,3540427.6,100
"59","Nigeria","Akwa Ibom","Nsit Ubium",411447.034355184,0,0,0,0,0,0,0,0,0,0,0,0,1156664.82832404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568111.9,411447.034355184,0,0,0,0,0,0,0,0,0,0,0,0,1156664.82832404,0,0,0,0,0,0,0,0,0,1568111.86267922,0,0,0,1568111.9,100
"61","Nigeria","Akwa Ibom","Okobo",795836.226413512,0,0,0,0,0,0,0,0,0,0,0,0,1239300.48834586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2035136.7,795836.226413512,0,0,0,0,0,0,0,0,0,0,0,0,1239300.48834586,0,0,0,0,0,0,0,0,0,2035136.71475937,0,0,0,2035136.7,100
